"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1001","Check sum qnt items from all pages","tests.api.sales.orders.online","Sat Mar 28 12:15:23 UTC 2026","passed","Sat Mar 28 12:15:24 UTC 2026","TestQntAllItemsViaPagination","test_history_positive","",""
"","352","Check list info params with inputs: {'page': 2, 'limit': 10, 'status': 'All'}","tests.api.sales.orders.online","Sat Mar 28 12:15:19 UTC 2026","passed","Sat Mar 28 12:15:19 UTC 2026","TestListInfo","test_history_positive","",""
"","324","Check each item from items has correct orderStatus and status params with input status: Cancel","tests.api.sales.orders.online","Sat Mar 28 12:15:21 UTC 2026","passed","Sat Mar 28 12:15:21 UTC 2026","TestOnlineOrdersFilterStatus","test_history_positive","",""
"","1050","Check list info params with inputs: {'page': 0, 'limit': 40, 'status': 'Done'}","tests.api.sales.orders.online","Sat Mar 28 12:15:20 UTC 2026","failed","Sat Mar 28 12:15:21 UTC 2026","TestListInfo","test_history_positive","",""
"","1025","Check each item from items has correct orderStatus and status params with input status: Done","tests.api.sales.orders.online","Sat Mar 28 12:15:21 UTC 2026","passed","Sat Mar 28 12:15:22 UTC 2026","TestOnlineOrdersFilterStatus","test_history_positive","",""
"","1100","All ids are unique","tests.api.sales.orders.online","Sat Mar 28 12:15:23 UTC 2026","passed","Sat Mar 28 12:15:24 UTC 2026","TestIdsUniqueness","test_history_positive","",""
"","1703","Check list info params with inputs: {'page': 0, 'limit': 40, 'status': 'All'}","tests.api.sales.orders.online","Sat Mar 28 12:15:16 UTC 2026","passed","Sat Mar 28 12:15:18 UTC 2026","TestListInfo","test_history_positive","",""
"","1029","Check each item from items has correct statusGroup param with input status: All","tests.api.sales.orders.online","Sat Mar 28 12:15:21 UTC 2026","passed","Sat Mar 28 12:15:22 UTC 2026","TestOnlineOrdersFilterStatus","test_history_positive","",""
"","1003","Each order price more than 0","tests.api.sales.orders.online","Sat Mar 28 12:15:25 UTC 2026","passed","Sat Mar 28 12:15:26 UTC 2026","TestOrderPrice","test_history_positive","",""
"","1021","Item name and id are similar","tests.api.sales.orders.online","Sat Mar 28 12:15:27 UTC 2026","passed","Sat Mar 28 12:15:28 UTC 2026","TestIdAndNameConsistency","test_history_positive","",""
"","981","Check contract with status: Done","tests.api.sales.orders.online","Sat Mar 28 12:15:18 UTC 2026","passed","Sat Mar 28 12:15:19 UTC 2026","TestScheme","test_history_positive","",""
"","280","Item Data from Response equal data from DB","tests.api.sales.orders.online","Sat Mar 28 12:15:27 UTC 2026","passed","Sat Mar 28 12:15:27 UTC 2026","TestOrderDataEqualDataFromDB","test_history_positive","",""
"","305","Check each item from items has correct statusGroup param with input status: Cancel","tests.api.sales.orders.online","Sat Mar 28 12:15:22 UTC 2026","passed","Sat Mar 28 12:15:23 UTC 2026","TestOnlineOrdersFilterStatus","test_history_positive","",""
"","295","Check list info params with inputs: {'page': 0, 'limit': 40, 'status': 'Cancel'}","tests.api.sales.orders.online","Sat Mar 28 12:15:21 UTC 2026","passed","Sat Mar 28 12:15:21 UTC 2026","TestListInfo","test_history_positive","",""
"","1039","Quantity param in each item more than 0","tests.api.sales.orders.online","Sat Mar 28 12:15:26 UTC 2026","passed","Sat Mar 28 12:15:27 UTC 2026","TestQuantityParam","test_history_positive","",""
"","972","Check each item from items has correct statusGroup param with input status: Done","tests.api.sales.orders.online","Sat Mar 28 12:15:22 UTC 2026","passed","Sat Mar 28 12:15:23 UTC 2026","TestOnlineOrdersFilterStatus","test_history_positive","",""
"","932","Qnt param in each item equal qnt images","tests.api.sales.orders.online","Sat Mar 28 12:15:26 UTC 2026","passed","Sat Mar 28 12:15:27 UTC 2026","TestGoodsAndImageConsistency","test_history_positive","",""
"","977","Check each item from items has correct orderStatus and status params with input status: All","tests.api.sales.orders.online","Sat Mar 28 12:15:20 UTC 2026","passed","Sat Mar 28 12:15:21 UTC 2026","TestOnlineOrdersFilterStatus","test_history_positive","",""
"","1000","Item type belongs to one of the expected_types","tests.api.sales.orders.online","Sat Mar 28 12:15:19 UTC 2026","passed","Sat Mar 28 12:15:20 UTC 2026","TestItemType","test_history_positive","",""
"","304","Check contract with status: Cancel","tests.api.sales.orders.online","Sat Mar 28 12:15:19 UTC 2026","passed","Sat Mar 28 12:15:19 UTC 2026","TestScheme","test_history_positive","",""
"","1018","All items sorted by date","tests.api.sales.orders.online","Sat Mar 28 12:15:24 UTC 2026","passed","Sat Mar 28 12:15:25 UTC 2026","TestOrdersSorting","test_history_positive","",""
"","1278","Each picture from orders isn't broken","tests.api.sales.orders.online","Sat Mar 28 12:15:24 UTC 2026","passed","Sat Mar 28 12:15:26 UTC 2026","TestOnlineOrdersImage","test_history_positive","",""
"","275","Check list info params with inputs: {'page': 10, 'limit': 1, 'status': 'All'}","tests.api.sales.orders.online","Sat Mar 28 12:15:19 UTC 2026","passed","Sat Mar 28 12:15:20 UTC 2026","TestListInfo","test_history_positive","",""
"⚠️ Expected Bug: Total count is wrong. Look at task  #1","877","Check list info params with inputs: {'page': 0, 'limit': 10, 'status': 'All'}","tests.api.sales.orders.online","Sat Mar 28 12:15:18 UTC 2026","skipped","Sat Mar 28 12:15:19 UTC 2026","TestListInfo","test_history_positive","",""
"","1663","Check contract with status: All","tests.api.sales.orders.online","Sat Mar 28 12:15:16 UTC 2026","passed","Sat Mar 28 12:15:18 UTC 2026","TestScheme","test_history_positive","",""
