"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","383","test_list_info_params[limit_10_page_2_status_All]","tests.api.sales.orders.online","Fri Mar 13 22:11:33 UTC 2026","passed","Fri Mar 13 22:11:33 UTC 2026","TestOnlineOrdersListInfo","test_history_positive","",""
"","1007","test_scheme[limit=40_page=0_status_Done]","tests.api.sales.orders.online","Fri Mar 13 22:11:33 UTC 2026","passed","Fri Mar 13 22:11:34 UTC 2026","TestOnlineOrdersScheme","test_history_positive","",""
"","347","test_each_item_has_correct_status[Cancel-allowed_statuses2]","tests.api.sales.orders.online","Fri Mar 13 22:11:41 UTC 2026","passed","Fri Mar 13 22:11:41 UTC 2026","TestOnlineOrdersFilterStatus","test_history_positive","",""
"","905","test_goods_qnt_equal_image_qnt","tests.api.sales.orders.online","Fri Mar 13 22:11:45 UTC 2026","passed","Fri Mar 13 22:11:46 UTC 2026","TestOnlineOrdersGoodsAndImageConsistency","test_history_positive","",""
"","451","test_scheme[limit=40_page=0_status_Cancel]","tests.api.sales.orders.online","Fri Mar 13 22:11:31 UTC 2026","passed","Fri Mar 13 22:11:32 UTC 2026","TestOnlineOrdersScheme","test_history_positive","",""
"","866","test_list_info_params[limit_40_page_0_status_Done]","tests.api.sales.orders.online","Fri Mar 13 22:11:33 UTC 2026","passed","Fri Mar 13 22:11:34 UTC 2026","TestOnlineOrdersListInfo","test_history_positive","",""
"","985","test_each_item_has_correct_status[All-allowed_statuses0]","tests.api.sales.orders.online","Fri Mar 13 22:11:42 UTC 2026","passed","Fri Mar 13 22:11:43 UTC 2026","TestOnlineOrdersFilterStatus","test_history_positive","",""
"","1030","test_sum_qnt_items_from_all_pages","tests.api.sales.orders.online","Fri Mar 13 22:11:41 UTC 2026","passed","Fri Mar 13 22:11:42 UTC 2026","TestOnlineOrdersPagination","test_history_positive","",""
"","978","test_each_item_has_correct_status[Done-allowed_statuses1]","tests.api.sales.orders.online","Fri Mar 13 22:11:40 UTC 2026","passed","Fri Mar 13 22:11:41 UTC 2026","TestOnlineOrdersFilterStatus","test_history_positive","",""
"","340","test_order_data_equal_data_from_db","tests.api.sales.orders.online","Fri Mar 13 22:11:46 UTC 2026","passed","Fri Mar 13 22:11:46 UTC 2026","TestOnlineOrdersOrderDataEqualDataFromDB","test_history_positive","",""
"","1037","test_order_prices","tests.api.sales.orders.online","Fri Mar 13 22:11:44 UTC 2026","passed","Fri Mar 13 22:11:45 UTC 2026","TestOnlineOrdersPrice","test_history_positive","",""
"","2357","test_sum_done_and_cancel_orders","tests.api.sales.orders.online","Fri Mar 13 22:11:39 UTC 2026","passed","Fri Mar 13 22:11:41 UTC 2026","TestOnlineOrdersListInfo","test_history_positive","",""
"","962","test_id_and_name_consistency","tests.api.sales.orders.online","Fri Mar 13 22:11:46 UTC 2026","passed","Fri Mar 13 22:11:47 UTC 2026","TestOnlineOrdersIdAndNameConsistency","test_history_positive","",""
"","1451","test_each_image_parallel","tests.api.sales.orders.online","Fri Mar 13 22:11:44 UTC 2026","passed","Fri Mar 13 22:11:45 UTC 2026","TestOnlineOrdersImage","test_history_positive","",""
"","385","Check empty history for status: Cancel","tests.api.sales.orders.online","Fri Mar 13 22:11:38 UTC 2026","failed","Fri Mar 13 22:11:38 UTC 2026","TestOnlineOrdersSchemeEmptyState","test_history_empty_state","",""
